label,text,label_encoded
ham,howz persons story,0
ham,good hear,0
ham,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop,0
ham,think players unsold,0
ham,late said website didnt dont slippers,0
spam,specially selected receive pound award call lines close cost ppm tcs apply promo,1
ham,meet fren dun wan meet muz guy rite,0
ham,good swimsuit allowed,0
ham,think going finns come,0
ham,wot thout gon call txt bak luv,0
ham,waking afternoon sup,0
ham,though shd fun bar town something sound,0
ham,wana meet sat wkg sat,0
ham,day class class,0
ham,wanted say holy shit guys werent kidding bud,0
ham,felt sonot conveying reason ese,0
ham,anything,0
ham,want come backa beautiful necklace token heart youthats give wife likingbe seeno one give thatdont call mei wait till come,0
spam,text get ringtones logos games questions,1
spam,thanks ringtone order ref number mobile charged tone arrive please call customer services,1
ham,bishan lar nearer need buy early cos buy got park car,0
ham,todaysundaysunday holidayso work,0
ham,probably come everybodys done around ltgt right,0
ham,yes outside like hours called whole family wake cause started,0
ham,supposed wake,0
ham,bugis juz wat walking home oredi late reply oso saw top dat like din buy,0
ham,thank way lost,0
ham,beauty sleep help pimples,0
ham,kate give ring asap xxx,0
ham,dunno wat get,0
ham,eat jap done oso aft lect wat got lect rite,0
ham,hope good day better night,0
ham,dont use hook,0
ham,nothing dinner,0
ham,yar lor wait mum finish sch lunch lor whole morning stay home clean room room quite clean hee,0
ham,got ltgt,0
ham,sad story man last week bday wife didnt wish parents forgot kids went work even colleagues wish entered cabin said happy bday boss felt special askd lunch lunch invited apartment went said mind bedroom minute sed sexy mood came minuts latr wid caken wife parents kidz friends colleagues screaming surprise waiting sofa naked,0
ham,hey morning come ask,0
ham,heads dont much left,0
ham,yup still coffee wif frens fren drove shell give lift,0
ham,oic cos sis got lunch today dad went dunno whether eat sch wat,0
ham,thread wishlist section forums ppl post nitro requests start last page collect bottom,0
ham,wait sch finish ard,0
ham,arrived see couple days,0
ham,hey congrats luv ive home,0
spam,cash prize claim call,1
ham,feeling sleepy today shall get dear,0
ham,time coming later,0
ham,best driving tmr,0
ham,time prob,0
ham,confirm eating esplanade,0
ham,good night going sleep,0
ham,kkwhen going,0
ham,ill look frying pan case cheap book perhaps thats silly frying pan isnt likely book,0
ham,sounds like many talents would like dinner date next week,0
spam,god ive found number glad text back xafter msgs cst std ntwk chg,1
ham,whats want come online,0
spam,important information orange user xxxxxxx today lucky dayfind log onto theres fantastic surprise awaiting,1
ham,wont touch permission,0
ham,edison rightly said fool ask questions wise man answer know speechless viva gmgngegnt,0
ham,great hope using connections mode men also cos never know old friends lead today,0
ham,good registered vote,0
ham,ill reach ard mins,0
ham,cant see join denis mina denis want alone time,0
ham,sorry guess whenever get hold connections maybe hour two ill text,0
ham,drop tank,0
ham,press conference,0
ham,hey babe saw came online second disappeared happened,0
ham,right brah see later,0
ham,want tell bad feel basically times text lately need drugs,0
spam,hello orange months free access games news sport plus free texts photo messages reply yes terms apply,1
ham,call say coming today tell fool like,0
spam,message brought gmw ltd connected,1
ham,common hearin wat day let ask something different smile today gud evng,0
ham,askd question hours answer,0
ham,aight ill ask roommates,0
spam,congratulations awarded vouchers gift guaranteed free entry wkly draw txt music,1
ham,made eta taunton planned hope thats still okday good see,0
ham,ever get song stuck head reason wont away til listen like times,0
ham,good morning plz call sir,0
ham,forced eat slice really hungry tho sucks mark getting worried knows sick turn pizza lol,0
ham,yes many sweets,0
ham,,0
spam,money lucky winner claim prize text money million give away pptxnormal text rate box wtjy,1
ham,okay lor still let coz know later drop cards box right,0
spam,get garden ready summer free selection summer bulbs seeds worth scotsman saturday stop notxtcouk,1
ham,nan sonathaya soladha boss,0
ham,pls send correct name,0
ham,didnt spring coming early yay,0
ham,way rencontre meet mountains dont,0
spam,new voicemail please call,1
ham,hurry ive weeddeficient like three days,0
ham,write msg put dictionary mode cover screen hand press ltgt gently remove hand interesting,0
ham,peteis phone still jenny college leannewhat,0
ham,family happiness,0
ham,hmmm thought said hours slave late punish,0
ham,excellent wish together right,0
ham,got tallent wasting,0
ham,detroit home snow enjoy,0
ham,waited yesterday,0
spam,tried contact response offer new nokia fone camcorder hit reply call delivery,1
ham,well slightly disastrous class fav darlings hope day coffee wld good cant stay late tomorrow time place always,0
ham,miles smiles made frm letters know difference smile face keeps happy even though miles away keep smiling good nyt,0
ham,literally bed like ltgt hours,0
ham,sorry bathroom sup,0
ham,bcum difficult,0
ham,yes come nyc audiitions trying relocate,0
ham,watching got new job,0
ham,dear got bus directly calicut,0
spam,outbid simonwatson shinco dvd plyr bid visit sms acsmsrewards end bid notifications reply end,1
spam,someone know asked dating service contact cant guess call revealed box,1
ham,hey looks like wrong one kappa guys numbers still phone want text see hes around,0
ham,thank youve wonderful,0
ham,pls ahead watts wanted sure great weekend abiola,0
ham,inside officestill filling formsdon know leave,0
ham,gram usually runs like ltgt half eighth smarter though gets almost whole second gram ltgt,0
spam,know someone know fancies call find pobox lshb,1
spam,win winner foley ipod exciting prizes soon keep eye mobile visit,1
ham,fffff text kadeem far gone,0
ham,fri okie lorgoin drivin den shoppin,0
ham,meet depends wan lor,0
ham,getting tickets walsall tue march mate getting sat ill pay treat want txt bak terry,0
ham,sorry ill call later,0
ham,waliking ard wan buy anything house,0
ham,playin space poker,0
ham,vijay going talk jaya,0
ham,game almost want walmart soon,0
ham,add dont really care cant least get dude fuck hey money want,0
ham,yoyyooo know change permissions drive mac usb flash drive,0
ham,hey elaine todays meeting still,0
ham,popping ltgt ibuprofens help,0
ham,would great well guild could meet bristol road somewhere get touch weekend plans take flight good week,0
ham,waqt pehle naseeb zyada kisi kuch nahi miltazindgi nahi hum sochte hai zindgi hai ham jeetey hai,0
ham,honeybee said sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn,0
ham,thats thing apes fight death keep something minute let thats,0
ham,nope drivin neva develop photos lei,0
ham,dont know exactly could ask chechi,0
ham,probably earlier stations think,0
ham,babes think got brolly left english wil bring mrw luv franxx,0
ham,wen lovable bcums angry wid dnt take seriously coz angry childish true way showing deep affection care luv kettoda manda nice day,0
ham,comin back dinner,0
spam,urgent guaranteed award still unclaimed call closingdate claimcode pmmorefrommobilebremovedmobypoboxlsyf,1
ham,shall bring bottle wine keep amused joking ill bring one anyway,0
ham,nope waiting sch daddy,0
ham,yes thought thanks,0
ham,yup lunch buffet eat already,0
ham,unlimited texts limited minutes,0
ham,studying sch going home anyway ill going sch later,0
ham,yeah probably earlier,0
ham,konw waht rael friendship gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dreams,0
spam,guaranteed award even cashto claim award call free stop getstop php,1
ham,love come took long leave zahers got words happy see sad left miss,0
ham,whatsup dont want sleep,0
ham,trying smth eat already havent,0
spam,heard call rude chat private line cum wan pics gettin shagged text pix end send stop sam xxx,1
ham,awake snow,0
ham,gon get rimac access,0
spam,check choose babe videos smsshsexnetun fgkslpopw fgkslpo,1
spam,accordingly repeat text word mobile phone send,1
ham,idea guess well work hour supposed leave since usual nobody interest figuring shit last second,0
ham,aint answerin phone actually pretty reasonable hour sleepy,0
spam,tried contact offer new video phone anytime network mins half price rental camcorder call reply delivery wed,1
ham,come home dont want miserable,0
ham,use foreign stamps country,0
ham,thought put back box,0
ham,ugh hopefully asus ppl dont randomly reformat,0
ham,lol trying make day little interesting,0
ham,lol grr mom taking forever prescription pharmacy like minutes away ugh,0
ham,thats honeymoon outfit,0
ham,kkyesterday cbe,0
ham,change jaykwon thuglyfe falconerf,0
ham,ever easier,0
spam,credits topped renewal pin tgxxrz,1
spam,free top ringtone sub weekly ringtoneget week freesend subpoly per weekstop sms,1
ham,tell stay yeah tough optimistic things improve month,0
ham,back good journey let know need receipts shall tell like pendent,0
ham,hey happen alright,0
ham,weekend fine excuse much decorating,0
ham,beerage,0
spam,free ringtone waiting collected simply text password mix verify get usher britney fml box ppw,1
ham,snowboarding trip wondering planning get everyone together befor goa meet greet kind affair cheers,0
spam,claim shopping spree call mobstorequizppm,1
ham,thanx time weve spent geva bin mint baby want uxxxx,0
ham,hurt tease make cry end life die plz keep one rose grave say stupid miss nice day bslvyl,0
ham,oic better quickly bathe settle,0
ham,lmao wheres fish memory need,0
ham,today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy,0
ham,hey check listed,0
ham,hows watch resizing,0
ham,dare stupid wont tell anything hear wont talk,0
ham,still grand prix,0
ham,good mornin thanku wish,0
ham,also ive sorta blown couple times recently rather text blue looking weed,0
ham,hiya good day spoken since weekend,0
ham,sure still available though,0
ham,fyi ride early tomorrow morning hes crashing place tonight,0
ham,garage keys arent bookshelf,0
ham,okie lorwe sat,0
ham,haha cant tmr forfeit haha,0
ham,got meh,0
ham,might come kerala daysso prepared take leave finalise dont plan travel visitneed finish urgent works,0
ham,,0
ham,gon get deus,0
ham,painful words thought happy toughest thing earth toughest acting happy unspoken pain inside,0
ham,tables occupied waiting tree,0
ham,sorry sir call tomorrow senthilhsbc,0
ham,ill going sch mon sis need take smth,0
ham,sweet heart,0
ham,damn poor zac doesnt stand chance,0
ham,aight latest probably closer jay tyler two trips,0
spam,win urgent mobile number awarded prize guaranteed call land line claim valid hrs ppm,1
spam,six chances win cash pounds txt csh send cost pday days tsandcs apply reply info,1
ham,jus telling dat ill leaving shanghai instead well haf time meet cya,0
ham,actor work work evening sleep late since unemployed moment always sleep late youre unemployed every day saturday,0
ham,hanks lotsly,0
ham,said gon snow start around tonite predicting inch accumulation,0
ham,god created gap btwn fingers dat sum vry special fill gaps holding hands plz dont ask created much gap legs,0
spam,congrats year special cinema pass call suprman matrix starwars etc free bxipwe dont miss,1
ham,got persons story,0
ham,cute thought friendship necessary share every secret close frnd watever shared true,0
ham,boo way moms shes making tortilla soup yummmm,0
ham,call alter,0
ham,aight lem know whats,0
ham,thts gods gift birds humans hav natural gift frm god,0
ham,yar lor noe used dat route,0
ham,mobile numberpls sms mail idconvey regards achanammarakheshqatar,0
ham,scratching,0
ham,wake ltgt morning,0
ham,oops ill let know roommates done,0
ham,take care financial problemi help,0
ham,got gas money chance gang want grand nature adventure,0
ham,lor anyway thk cant get tickets cos like quite late already wan look frens darren wif,0
ham,free sat rite wan watch infernal affairs wif darren mayb,0
ham,tell half come need prepare,0
ham,alright outhave good night,0
ham,god picked flower dippeditinadew lovingly touched itwhichturnedinto gifted tomeandsaidthis friend,0
ham,good good job like entrepreneurs,0
ham,think actually talk call boss morning went place last year told could get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc,0
ham,many company tell language,0
ham,nohe joined today,0
ham,send copy report,0
ham,outside office take,0
ham,okey doke home dressed cos laying around ill speak later bout times stuff,0
ham,customer place call,0
ham,nothing smsing lor sorry lor guys neva person sort know lor wan meet ask bring along next meeting,0
ham,time think youll need know near campus,0
ham,talking,0
spam,dont prize another customer pmin polo ltd suite london please call back busy,1
ham,doubt could handle times per night case,0
ham,went project centre,0
ham,yeah fact asked needed anything like hour ago much,0
ham,hows paper,0
ham,say slowly godi love amp need youclean heart bloodsend ten special people amp miracle tomorrow itplspls,0
ham,whole car appreciated last two dad map reading semi argument apart things going,0
ham,get gift year didnt get anything bad,0
ham,phone weirdest auto correct,0
ham,petey boy whereare friendsare thekingshead come canlove nic,0
spam,freeringtonereply real,1
ham,yeshere always available work place,0
ham,nothing jus tot would ask cos gua went faber yest yest jus went already mah today going jus call lor,0
ham,twenty past five said train durham already coz reserved seat,0
spam,cash prize claim call rstm ppm,1
ham,housemaid murderer coz man murdered ltgt january public holiday govtinstituitions closedincluding post officeunderstand,0
ham,much though friday cant wait dunno wot hell gon another weeks become slob wait already done,0
ham,vote wherever heart guides,0
ham,alright ill head minutes text meet,0
ham,shb lor thanx,0
ham,alright took morphine back,0
spam,valued customer pleased advise following recent review mob awarded bonus prize call,1
ham,free call sir waiting,0
ham,cool text head,0
ham,actually guys meet sunoco howard right way,0
ham,reach orchard already wan buy tickets first,0
ham,hello baby get back moms setting computer filling belly goes loverboy miss already sighs,0
ham,going film day sorry,0
ham,part checking,0
ham,yep get program youre slacking,0
ham,always online yahoo would like chat someday,0
ham,aiyo lesson early still sleepin haha okie home liao den confirm lor,0
ham,min lunch,0
ham,ami parchi kicchu kaaj korte iccha korche phone tul plz plz,0
ham,pls speak wont ask anything friendship,0
ham,happy new year familymay new year bring happiness stability tranquility vibrant colourful life,0
ham,msg jus said thanks gift,0
ham,one slice one breadstick lol,0
ham,sorry ill call later,0
ham,good combination,0
ham,ill always even spirit ill get soon trying sure need,0
ham,knowwait check,0
ham,durban still number,0
spam,hmv bonus special pounds genuine hmv vouchers answer easy questions play send hmv info,1
ham,said ive got wisdom teeth hidden inside mayb need remove,0
ham,well watch shrek,0
ham,belive come home,0
ham,home watching lor,0
ham,students solved cat question xam ltgt ltgt ltgt tell answer brilliantthingi got answr,0
ham,hey angry reply,0
ham,back bit long cos accident divert via wadebridgei brilliant weekend thanks speak soon lots love,0
ham,gon able late notice ill home weeks anyway plans,0
ham,cuz ibored wan study,0
ham,good morning love sleep wish great day full feeling better opportunity last thought babe love kiss,0
ham,nah straight bring bud drinks something thats actually little useful straight cash,0
ham,real getting need tickets one jacket done already used multis,0
spam,account credited free text messages activate txt word credit tcs,1
ham,dont tell friend youre sure want live smokes much spend hours begging come smoke,0
ham,goodmorning today late ltgt min,0
ham,course maths one day one chapter one month finish,0
ham,yes see dot,0
ham,come sorting narcotics situation,0
ham,said problem let know,0
ham,get opinion something first,0
ham,new number wil use oneta,0
ham,dude longer pisces aquarius,0
ham,merry christmas annie,0
ham,take time enjoy dinner,0
ham,jay snickering tells totally fucking chords speak,0
ham,lets pool money together buy bunch lotto tickets win get ltgt get ltgt deal,0
ham,sorry light turned green meant another friend wanted ltgt worth may around,0
ham,hello good week fancy drink something later,0
ham,whenre guys getting back said thinking staying mcr,0
ham,dude realy mising today,0
ham,phone,0
ham,dun believe wat,0
ham,take care sleep wellyou need learn change lifeyou need get convinced thati wait conversations usget convinced timeyour family many sensesrespect overemphasiseor role life,0
ham,yeah theres barely enough room two many fucking shoes sorry man see later,0
ham,well great weekend,0
ham,haha think,0
ham,remet alex nichols middle school turns hes dealing,0
spam,santa calling would little ones like call santa xmas eve call book time callsppm last mins,1
ham,anybody asks abt tel themp,0
ham,boy love grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love kano,0
spam,thanks ringtone order reference number xyour mobile charged tone arrive please call customer services,1
ham,good evening,0
ham,hey doc pls want get nice shirt hubby nice fiting ones budget ltgt help pls load card abi hwkeep posted luv,0
ham,many people seems special first sight remain special till last sight maintain till life ends take,0
ham,spoons okay,0
ham,didnt know meant yep baby jontin,0
ham,armand says get ass epsilon,0
ham,thinking,0
ham,see message leaving congrats dear school wat plans,0
ham,car picking,0
ham,cme want hos morow wil cme got dear didnt say time,0
ham,gud mrng dear hav nice day,0
ham,babe feel lets get itboth try cheer upnot fit soo muchxxlove locaxx,0
spam,free video camera phones half price line rental mths cross ntwk mins txts call mobileupd calloptout,1
ham,aight ill get couple minutes,0
ham,sorry din lock keypad,0
ham,movie theatre watch unlimited movies pay,0
ham,still west coast haiz take forever come back,0
ham,going todays meeting,0
ham,gudnitetcpractice going,0
spam,mila age blonde new look sex guys like fun text mtalk pptxt free increments help,1
ham,bus come soon come otherwise tomorrow,0
ham,fps,0
ham,little difficult simple way enter place,0
ham,dont talk ever word,0
ham,awesome remember last time got somebody high first time diesel,0
ham,also wesley howve,0
ham,watching lor nice one like lor,0
ham,tension ahwhat machiany problem,0
ham,haha get used driving usf man know lot stoners,0
ham,thanx day goodmate think rite sary asusual cheered love franyxxxxx,0
ham,hello site download songs urgent pls,0
spam,wont believe true incredible txts reply learn truly amazing things blow mind ofwd ptxt,1
ham,funeral home audrey dad,0
ham,tuesday night real,0
ham,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles,0
ham,sorry ill call later,0
ham,tap spile seven pub gas broad canal,0
ham,ohi asked fun hahatake care,0
ham,thats love hear see sundayish,0
ham,got watch meh work today,0
ham,friendship game play word say doesnt start march ends may tomorrow yesterday today,0
spam,bank granite issues strongbuy explosive pick members nasdaq symbol cdgt per,1
ham,dear reache room,0
ham,sick still shopping,0
ham,prob,0
ham,drive lor,0
ham,ive reached already,0
spam,urgent mobile awarded bonus caller prize final try contact call landline boxwrc ppm,1
ham,tick tick tick could die loneliness know pouts stomps feet need,0
ham,thanx lot,0
ham,babe home wan something,0
ham,den sat book liao huh,0
ham,wlcome back wonder got eaten lion something nothing much,0
ham,call number available appointment ask connect call waheed fathima,0
ham,wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly,0
ham,meeting later,0
spam,guaranteed latest nokia phone ipod player prize txt word collect ibhltd ldnwh pmtmsgrcvd,1
ham,moji informed saved lives thanks,0
ham,draw vai dont think,0
ham,ill drinkpa need srs model pls send mail,0
spam,todays offer claim worth discount vouchers text yes savamob member offers mobile sub unsub reply,1
ham,thk got home urself cos ill going shopping frens present,0
spam,urgent please call landline cash holiday await collection sae box mxy,1
ham,wake long ago already dunno thing,0
ham,havent mus ask wat meet lunch den meet already lor wan ask confirm asap,0
ham,home,0
ham,lei,0
ham,much bad avoid like,0
ham,sorry bout last nite wasnt fault spouse pmt sumthin give think shldxxxx,0
ham,hey come online use msn,0
ham,dearregret cudnt pick calldrove frm ctla cochin homeleft mobile carente style ishtamayoohappy bakrid,0
ham,one,0
ham,wat,0
ham,haha yeah kind shitload,0
spam,nokia plus free digital camera get win free auction take part send nokia poboxtcrw,1
spam,want get laid tonight want real dogging locations sent direct mob join uks largest dogging network txting gravel eca,1
ham,havent,0
ham,askd question hours answer,0
ham,could kiss feel next,0
ham,gettin rdy ship comp,0
spam,morow soiree speciale zouk nichols parisfree roses ladies info,1
ham,attend driving lesson many times day,0
ham,want mapquest something look usf dogwood drive thats tiny street parking lot,0
ham,dont understand message,0
ham,done handed celebrations full swing yet,0
ham,hey gals anyone going driving centre tmr,0
ham,really pig leh sleep much dad wake smth eat lunch today,0
ham,checking,0
ham,know complain num onlybettr directly bsnl offc apply,0
ham,make fucks sake,0
spam,currently message awaiting collection collect message call,1
ham,work right,0
ham,probably want pick,0
ham,yeah think use atm register sure theres anyway help let know sure ready,0
ham,tell said eat shit,0
ham,cool breeze bright sun fresh flower twittering birds waiting wish goodmorning amp nice day,0
ham,hey time driving fri evaluation fri,0
spam,urgent call landline complimentary ibiza holiday cash await collection sae tcs box ppm,1
ham,uhhhhrmm isnt test bad youre sick,0
ham,wats dear sleeping,0
ham,found diff farm shop buy cheese way back call,0
ham,sorry ill call later,0
ham,hmm bits pieces lol sighs,0
ham,thk shd said plus minus leave line paragraphs,0
spam,please call immediately urgent message waiting,1
ham,bill letters expecting one orange isnt bill may still say orange,0
ham,mmmmm loved waking words morning miss love hope day goes well happy wait together,0
ham,hmmbad newshype park plaza studio takenonly left bedrm,0
ham,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0
ham,sry dajst came home,0
ham,like shaking booty dance floor,0
ham,might accidant tookplace somewhere ghodbandar traffic moves slovely plz slip amp dont worry,0
ham,anytime,0
ham,yup ive finished,0
ham,hey late meet,0
ham,half years missed friendship,0
spam,days euro kickoff kept informed latest news results daily unsubscribe send get euro stop,1
ham,done internet connection slow cant send try later first thing tomo,0
ham,think mentor percent sure,0
ham,real baby want bring inner tigress,0
ham,long applebees fucking take,0
ham,probably gon swing wee bit,0
ham,luck exams,0
ham,lol gon last month cashed left ltgt case collecting week cause announced blog,0
ham,talk,0
ham,remember,0
ham,happy new year hope good semester,0
ham,first time use type words,0
ham,goin nite,0
ham,coffee cake guess,0
spam,block breaker comes deluxe format new features great graphics tmobile buy replying get bbdeluxe take challenge,1
ham,really need kiss miss baby baby eva,0
ham,bored come home,0
ham,sending home first lor ready yet,0
ham,yup leaving right back soon,0
ham,stand away doesnt heart ache without dont wonder dont crave,0
ham,sfirst timedhoni rocks,0
ham,usf guess might well take car,0
spam,contract mobile mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,1
ham,dad went oredi,0
ham,know wot people wear shirts jumpers hat belt know cribbs,0
ham,find way didnt include details,0
ham,dont search love let love find thats called falling love bcoz dont force fall know smeone hold bslvyl,0
ham,noe wana pei oso rite lor days den,0
ham,ahhhhjust woken uphad bad dream thoso dont like right didnt know anything comedy night guess,0
ham,waiting car dats bored wat cos wait outside got nothing home stuff watch wat,0
ham,wat,0
ham,enufcredeit tocallshall ileave uni get bus yor house,0
spam,cds congratulations awarded gift vouchers gift guaranteed freeentry wkly draw music tncs,1
ham,wheres mummys boy good bad positive negative mummy made wait hmmmm,0
spam,congrats year special cinema pass call suprman matrix starwars etc free bxipwe dont miss,1
ham,imagine life without see fast searching medont worry always disturb goodnoon,0
ham,aiyah already lar nydc wheellock,0
spam,free entry wkly comp win cup final tkts may text receive entry questionstd txt ratetcs apply overs,1
ham,boy late home father power frndship,0
ham,bit smile hppnss drop tear sorrow part heart life heart like mine wil care forevr goodfriend,0
ham,happen dear tell,0
ham,check rooms befor activities,0
spam,time tried contact pound prize claim easy call per min btnationalrate,1
ham,good morning repair shopthe reason hour,0
ham,nope forgot show next week,0
ham,everything weather keep extra warm cold nothing serious pls lots vitamin,0
ham,ard lor,0
ham,guys never invite anywhere,0
ham,sure yet still trying get hold,0
ham,worry sure youll get,0
ham,okie,0
ham,nice day impressively sensible went home early feel fine boring whens cant remember,0
ham,lar sleep early nite,0
ham,woke yeesh late didnt fall asleep til ltgt,0
ham,well might come,0
spam,sunshine hols claim med holiday send stamped self address envelope drinks box bray wicklow eire quiz starts saturday unsub stop,1
ham,also thk fast suggest one dun wan going rain leh got,0
ham,yup,0
ham,project frens lor,0
ham,missed havent much bit bored holiday want bak college sad isnt itxx,0
ham,cant right second got hit people first,0
ham,audrie lousy autocorrect,0
spam,kick new season wks free goals news mobile txt club name villa,1
spam,hot live fantasies call per min ntt ltd box croydon national rate call,1
ham,hope good week checking,0
ham,havent left yet probably gon til dinner,0
ham,bus leaves ltgt,0
ham,later guess needa mcat study,0
ham,yah never cancel leh haha,0
ham,thank meet monday,0
ham,jus hope true missin cos really missin havent done anything feel guilty yet,0
ham,ill see swing bit got things take care firsg,0
ham,hope alright babe worry might felt bit desparate learned job fake waiting come back love,0
ham,stupid auto correct phone,0
spam,message free welcome new improved sex dogging club unsubscribe service reply stop,1
spam,per min call germany line per min check planettalkinstantcom info text stop opt,1
ham,ssindia going draw series many years south african soil,0
spam,congrats year special cinema pass call suprman matrix starwars etc free bxipwe dont miss,1
ham,geeeee internet really bad today,0
ham,holding,0
ham,sorry ill call later meeting sir,0
spam,simpsons movie released july name band died start film agreen day bblue day cred day send,1
ham,wot wan missy,0
ham,yes think office lap room think thats last days didnt shut,0
ham,house sky quite dark liao raining got excuse run already rite hee,0
ham,hope great day,0
ham,uncle abbey happy new year abiola,0
ham,check nuerologist,0
ham,whats coming hill monster hope great day things going fine busy though,0
ham,ooooooh forgot tell get yoville phone,0
ham,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning,0
ham,thanx,0
ham,take exam march,0
ham,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear,0
ham,wat time liao still got,0
ham,dun say early hor already say,0
ham,gosh pain spose better come,0
ham,haha figures well found piece priscillas bowl,0
ham,started skye,0
ham,thanx yup coming back sun finish dinner going back hotel time flies tog exactly mth today hope well haf many mths come,0
spam,message important information user today lucky day find log onto fantastic surprise awaiting,1
ham,office,0
ham,cos lar dao lor never ask said would ask fri said ask today,0
spam,asked mobile chatlines inclu free mins india cust servs sed yes ler got mega bill dont giv shit bailiff due days want,1
ham,going join tomorrow,0
ham,customer place call,0
ham,great diddy neighbor comes toothpaste every morning,0
ham,okie,0
ham,sure ill see come bit,0
ham,sorry went shop,0
ham,sent,0
ham,roommate also wants dubsack another friend may also want plan bringing extra ill tell know sure,0
spam,yes place town meet exciting adult singles txt chat pmsg,1
ham,nope think monday sorry replied late,0
ham,may call later pls,0
ham,also north carolina texas atm would gre site pay test results sent,0
ham,aight tomorrow around ltgt,0
ham,shes find sent offline message know anjolas,0
ham,available like right around hillsborough amp ltgt,0
ham,pls send address sir,0
spam,todays vodafone numbers ending selected receive award number matches call receive award,1
ham,super dagood replacement murali,0
ham,telling coulda real valentine wasnt never pick nothing,0
spam,recpt ordered ringtone order processed,1
spam,sunshine quiz wkly win top sony dvd player know country liverpool played mid week txt ansr sptyrone,1
ham,thats cool liked photos sexy,0
ham,looks like found something smoke great job,0
ham,gon ring weekend wot,0
ham,merry christmas babe love kisses,0
ham,home also,0
ham,haha awesome minute,0
ham,wan come come lor din stripes skirt,0
ham,sorry ill call later,0
ham,seeing,0
ham,sindu got job birla soft,0
ham,come around ltdecimalgt vikkyim otside come tht time,0
spam,message free welcome new improved sex dogging club unsubscribe service reply stop,1
ham,wheres boytoy miss happened,0
ham,lol hot air balloon,0
ham,happened interview,0
ham,happy birthday,0
ham,anyways gym whatever love smiles hope good day babe miss much already,0
ham,thats necessarily respectful,0
ham,sure driving reach destination soon,0
ham,met stranger choose friend long world stands friendship never ends lets friends forever gud nitz,0
ham,alrite sam nic checkin numberso ittb,0
ham,thats fine give call knows wants questions,0
ham,lol wont feel bad use money take steak dinner,0
ham,hello ucall wen finish wrki fancy meetin wiv tonite need break dabooks hrs last nite today wrk,0
ham,available soiree june,0
ham,dont know ask brother nothing problem thing told,0
spam,bangbabes order way receive service msg download content goto wap bangb mobile internetservice menu,1
spam,customer service annoncement new years delivery waiting please call arrange delivery,1
ham,yet chikkugoing room bus,0
ham,good trip watch remember get back must decide easter,0
ham,nvm,0
ham,dont know,0
ham,take small dose tablet fever,0
ham,reason weve spoken year anyways great week best exam,0
ham,wasnt paying attention,0
ham,really make air whats talent,0
ham,wats opinion abt abt character,0
ham,nvm take time,0
ham,wondering would okay call uncle john let know things nigeria ltgt dollars years sent know strain plan pay back every dime gives every dime expect anything practical something like,0
spam,valued customer pleased advise following recent review mob awarded bonus prize call,1
ham,yeah probably,0
ham,wish many many returns day happy birthday vikky,0
ham,case wake wondering forgot take care something grandma today done parade,0
ham,sir need axis bank account bank address,0
ham,know mallika sherawat yesterday find lturlgt,0
ham,yes princess toledo,0
ham,reach home call,0
ham,sorryin meeting ill call later,0
ham,blankets sufficient thx,0
ham,great princess love giving receiving oral doggy style fave position enjoy making love ltgt times per night,0
ham,dont know hopefully month,0
ham,meeting work tel shall work tomorrow,0
ham,check theres like bowls worth left,0
ham,take didnt phone callon friday assume wont year,0
ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu,0
ham,aiyo poor thing dun wan eat bathe already,0
ham,hello boytoy geeee miss already woke wish bed cuddling love,0
ham,nobody decide eat dad wants chinese,0
ham,thanks chikku gud nyt,0
ham,hey late amk need drink tea coffee,0
ham,sorry ill call later,0
ham,total disappointment texted craziest shit got,0
ham,babe said hours almost internet,0
ham,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep,0
ham,hmmm thk sure got time hop ard free abt muz call discuss liao,0
ham,dahow many page want,0
ham,derp worse dude always wants party dude files complaint three drug abusers lives,0
ham,always make things bigger,0
ham,sorry dude dont know forgot even dan reminded sorry hope guys fun,0
ham,way,0
ham,send yettys number pls,0
ham,eat old airport road oredi got lot pple,0
ham,mean almost done done wif sleeping tot going take nap yup send liao picking ard smth lor,0
spam,urgent mobile xxxxxxxxx bonus caller prize attempt reach call asap,1
ham,uncles atlanta wish guys great semester,0
ham,,0
ham,buy one egg daplease,0
ham,clothes jewelry trips,0
ham,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0
ham,still around could use halfth,0
